id;label;text
2617;NEG;Hace a penas 18 días que las recibi,no las he utilizado todos los días, teniendo en cuenta que son mis primeras zapatillas minimalistas y hay que adaptarse a ellas, por lo que las he usado para andar por casa. Aún así se han empezado a despegar del lateral, ambas.
2618;NEG;Se los compré a mi pareja porque yo tengo unos hace ya dos meses y por ahora van muy bien pero los de ella se han roto en dos días.
2619;NEG;Fatal ajuste y calidad. Ya los tebgo estropeados y solo los uso para caminar. Ni 20 km tienen.
2620;NEG;Son una imitación. En mi caso además muy cantosa porque no se han molestado ni en poner los cordones del color que corresponde. Mismo precio que en la página oficial, eso sí. Pero no traen ni el logo de la "S" de los originales. Son pesados además. Si fuesen más baratos te podría dar igual, pero casi 50 pavos por una imitación... pues no.
2621;NEG;Zapatillas muy cómodas, pero me han durado 2 usos, en el gimnasio. Me ha aparecido un agujero según las fotos.... No entiendo nada. Estaba contenta con las zapatillas en el primer uso, pero al ver ese agujero...... Me han decepcionado :(
2622;NEG;Compre este producto y en primero lo encontré muy bien. Cómodo y tal. Pero en una o dos semana usando lo se desarrolla un muy mal olor que no se puede quitar. Al final le tire en la basura porque no se puede usar.
2623;NEG;Calidad pésima, suela muy fina si las usas muchas horas te acaba doliendo la planta del pie. Para senderismo no sirven. Fatal
2624;NEG;Sin apenas darles uso y en solo dos días se ha despegado el lateral de la suela
2625;NEG;Se han roto por la puntera en menos de una semana.
2626;NEG;No se corresponde con la foto que anuncian. No comprar
2627;NEG;Las he devuelto, ya que el puente de los pies se vencía hacia adentro. No sujeta bien el pie
2628;NEG;Los he usado unos días el verano pasado y muy bien, los he usado otros días estos días después del confinamiento y ya se me ha hecho un agujero en la plantilla y me ha salido una ampolla en un pie enorme. Y la he usado para pasear por el campo.
2629;NEG;No son incómodas, pero quedan deformadas cuando aprietas los cordones. En cuanto a si son para hacer ejercicio, para nada, son unas bambas de río, ni más ni menos.
2630;NEG;El producto en una primera instancia, es cómodo, el gran problema es su calidad, se ha despegado del talón y la parte externa usándolos sólo para caminar.
2631;NEU;Demasiado sencillo, parece frágil. Ya veremos
2632;NEG;Según abrí el paquete me dio un olor impresionante a producto químico, exactamente el mismo que tienen zapatos chinos.
2633;NEG;El mayor problema vino cuando nada más ponermelas, a los 10 minutos comencé a sentir picor intenso, por lo que me las tuve que quitar inmediatamente. El resultado fue una erupción cutánea, cosa que nunca me había sucedido.
2634;NEG;Dudo mucho que este producto pase cualquier control de calidad europeo, sinceramente.
2635;NEG;Leyendo las otras opiniones del producto, sinceramente pienso que tenemos unos estándares de calidad muy bajos, no comprendo que alguien pueda calificar positivamente un calzado así.
2636;NEU;El pie izquierdo va perfecto pero el derecho está como desviado y la suela no encaja.
2637;NEU;Compre un 37, me iba super pequeñas. Compre el 38 y me las siento grandes. No se si las devolvere tambien. No entiendo estos numeros.
2638;NEG;Las deportivas son anchas pero menos de lo que esperaba. Las pedí grises y me llegaron de color fucsia
2639;NEG;Todos sabemos que Amazon trae a casa material usado para ver si cuela. Vendan el producto como "usado" y no habrá problemas. Yo lo descambie en el acto por qué lo compre "nuevo".
2640;NEG;Parece que iban bien pero la calidad no tiene que ser muy buena, compré un par para mí y otro para mi novia y en ambos han salido agujeros en la tela
2641;NEG;No tiene la calidad que esperaba
2642;NEG;Producto chinorro con sobreprecio por dropshipping... No están mal pero por 15 euros lo encuentras en importación de china... Yo he caído por las prisas pero no merece los 40 euros
2643;NEG;Amazon debería de empezar a limpiar su web de tanta basura
2644;NEG;Un defecto en la costura del talón me provocó una llaga tras usarlas menos de 1 hora. Las devolví.
2645;NEG;El acabado de la zapatilla derecha y la izquierda son muy distintas. Las costuras de la zona del talón izquierdo es muy muy dura y roza mucho
2646;NEU;Son cómodos para pies delicados o anchos, pero para el precio que tienen, deberían cuidar mas la fabricación, he comprado varios y no siempre tienen la misma calidad, tamaño y unas veces la plantilla es mejor que otra. Deben de tener un porcentaje de beneficios increíble.
2647;NEU;Estas zapatillas hay que pedirlas con un tallar mayor es decir si calzas 42 pidelos en 43.
2648;NEU;Calzado pequeño
2649;NEU;Me gustan mucho y seguro que para entrenar son geniales pero yo tengo una 37 y la talla 37 me queda grande, por lo que el tallaje es grande
2650;NEU;Me gusta la sensación de ir por el monte prácticamente descalzo y muy cómodo. La pena es que en mojado resbalan
2651;NEU;Son muy comodas. El problema es que con la calles mojadas resbalan muchisimo.
2652;NEU;Si usas una 44 tienes que coger una 42. Son dos tallas de diferencia si quieres que vaya ajustado.
2653;NEU;Son cómodas pero esperaba algo más. La suela no es lo suficientemente gruesa como para dar una buena caminata. A destacar lo amplias que son de la parte de los dedos, si tienes juanetes son una buena opción para paseos cortos.
2654;NEU;Me parecen maravillosas, muy cómodas y les pondría un 5, pero vienen en una bolsa de plástico y por tanto cogen mala forma y se queda señalada la zapatilla para siempre.
2655;NEG;Me han sorprendido lo bien que van y lo cómodos que son, la lastima que al cuarto dia de tenerlos y en la primera ruta se hayan roto
2656;NEU;Las zapatillas son bastante bonitas y muy cómodas. No le doy más estrellas porque, aunque puedan parecer baratas si las comparamos con otras marcas minimalistas, se nota que la calidad es inferior. Otro detalle que puede parecer sin importancias es que vienen sin caja, van en una bolsa de plástico con cierre zip, no es que lo vea algo importantísimo, pero es un producto que si no lo compras en oferta vale más de 40€ y por ese precio se agradecen ciertos detalles.
2657;NEU;Las zapatillas son muy cómodas. Ideales para pasear, ir a la playa, incluso las uso para estar en casa. Pero no para hacer deporte. ¿Se puede correr con ellas? si, pero en mi caso me da la impresión de llevar el pie muy suelto, me da miedo lesionarme. 
2658;NEG;Antes de comprar este producto de la marca, había probado varios chinos, los dos muy bien, y pensé que era hora de comprar el famosos Saguaro, pues que decepción, en calidad no es mucho mejor que los chinos, pero el precio si era Europeo.
2659;NEU;Son muy cómodas y flexibles, genial para el inicio en el barefoot. Están bien relación calidad-precio, pero las terminaciones se ven un poco cutres (sobre todo las anillas por donde pasan los cordones), eso no se aprecia en las fotos, me las esperaba un poco mejor, sinceramente. No sé si otros modelos estarán mejor
2660;NEU;Parte de la suela está despegada del zapato, de forma evidente cuando se doblan al andar. Pero son muy cómodas y se ajustan bien al pie.
2661;NEU;Tenía unas expectativas demasiado altas. No están mal, me ha costado acostumbrarme pero ahora bien, son chinas, quizás el precio elevado
2662;NEU;Es una lástima que no tengan medidas para distintas anchuras del pie. Me gustan mucho pero he tenido q devolverlas porque necesito mas ancho. Aún cogiendo un número más no me valen.
2663;POS;La talla es correcta y parecen muy cómodas.
2664;NEG;Lo que no me ha gustado según calidad-precio, es que uno de los cordones estaba despegado o descosido del velcro. En las imágenes se puede apreciar.
2665;NEU;Me encanta que sea tan dinámica y que valga para todo la verdad, siento que voy andando como descalzo, pero no me ha gustado nada el tema de la talla siento que me baila el pie dentro, y que la talla d 40 me han dicho que me queda pequeña, me miden los pies 25,5 cm por si a alguien le puedo ayudar...es una pena
2666;NEG;Las compré más que nada para hacer crossfit, la verdad que no estoy muy contenta con ellas resbalan en la humedad
2667;NEG;Es, el 3er par que compro. Y se nota que bajo la calidad. No creo vuelva a comprar
2668;NEU;Tengo un pie delgado y estrecho, no se ajustan bien a mi pie. Aunque parecen cómodos y resistentes
2669;POS;La verdad k me sorprendieron para bien. Muy cómodas y livianas. Parece k llevas un calcetín puesto. La duda es como aguantaran el uso constante… Un buen producto calida/precio a tener en cuenta si estas acostumbrado al minimalismo.
2670;NEU;No puedo valorarlas. Puesto que no he tenido tiempo para utilizarlas.
2671;NEG;Es un regalo para reyes, me ha llegado hoy y pensé que venían en caja.. vienen como en un sobre pequeño y al final llegan enteras aplastadas..
2672;NEU;Las utilizo para correr y son muy cómodas pero cuidado si se quiere hacer ejercicio muy intenso porque para mi gusto le falta sujeción al pie
2673;POS;Bien en general
2674;NEG;Estas zapatillas no tienen amortiguación y una plantilla super fina. No se pueden usar en el exterior. Yo las uso como zapatillas de casa.
2675;NEG;No informan claramente que es para deportes acuáticos
2676;NEU;Zapatilla de trail running NO APTA para suelo o terreno mojado. Resbalan de narices!! Están bien para entrenar en el gim o andar con suelo seco. Son cómodas y ligeras.
2677;NEU;Las uso para entrenamiento de fuerza (pesas etc), para correr o entrenamientos de HIIT mejor deportivas tipo running.
2678;NEU;muy comodos, pero las plantas de los pies no estan muy bien protegidas por las plantillas
2679;POS;Buena zapatilla, la llevo a menudo de lo cómodas que son, de orma ancha en la cara del pie, se ajustan bastante bien. Mi única pega es que las veo algo caras de precio pero si duran lo suficiente merecerán la pena, después del verano hablaremos. Por lo demás PERFECTAS
2680;NEU;Hay que acostumbrarse
2681;POS;Son un guante. Cómodas al máximo. Una pena que rebalen en mojado. Saguaro debería de solucionar eso. Compré una talla más de la que suelo usar
2682;POS;Pesan poco, fáciles de poner, muy cómodas. Parece que caminas descalzo.
2683;NEG;Pensé que el interior de la zapatilla estaba mejor confeccionado
2684;NEU;Me encantaron, buen agarre, cómodas y bonitas. Tengo neuroma de morton en ambos pies y el derecho me molestaba un montón. Tengo otros barefoot y esperaba que estos también fueran bien. Una pena, por eso no pongo 5 estrellas
2685;POS;Ya con varias semanas utilizándolos, se siguen viendo robustos. Incluso con alguna carrera corta por asfalto y tierra.
2686;NEU;Primeros zapatos minimalistas que prsuebo en mi vida y entantado con la experiencia. Pero no vengo a hablar de eso, sino de estas zapatillas Saguaro en concreto. Las tengo desde Octubre '23 y la suela empieza a estar bastante desgastada por la zona del talón, por lo que tendré que comprar otras proximamente.
2687;NEG;Aunque las he dado uso, unas zapatillas convencionales de Adidas u otras marcas "reconocidas" me suelen aguantar mucho más tiempo/kilómetros hasta que las desgasto la suela.
2688;NEG;En ese aspecto esoty un poco decepcionado, porque aunque no son unas zapatillas especialmente caras, tampoco son de estas malorras de 15-20€ y esperaba un poco más de durabilidad.
2689;POS;Playeras bonitas y muy cómodas, parece como si no llevases nada.
2690;NEU;Son diferentes a lo que estamos acostumbrados, pero para hacer deporte están muy bien.
2691;NEU;La suela es fina.Yo siempre las uso para deporte en interior, no se en el exterior como será la sensación de estar casi a ras de suelo.
2692;NEU;Buena calidad/precio, aunque esperaba mejor transpiración.
2693;POS;Las zapatillas son super cómodas y te ayudan a hacerte una idea de si el calzado minimalista es para ti sin desembolsarte mucho dinero.
2694;NEG;Parecen escarpines y la tela no tiene una sujeción óptima por lo que si te mueves por cuestas o terreno irregular no se sujeta al pie 100%.
2695;POS;De las mejores barefoot que he tenido
2696;POS;Muy cómodas y versátiles, se adaptan al pie una pasada, sin dudarlo me compraría otras
2697;POS;Me pensé mucho en cogerlas y no me arrepiento, son cómodas para ir a pasear y andar. Se secan rápido.
2698;POS;Son una maravilla para los pies
2699;POS;Llegaron en la fecha, buenas zapatillas, valen pa entrenamiento fitness y handar.... Todo bien
